lat;long;order;dialect
8.9061862;56.8954823;830;NV
8.9068729;56.8990448;831;NV
8.9072162;56.9038256;832;NV
8.9085895;56.9076686;833;NV
8.913911;56.9116985;834;NV
8.9207775;56.9160092;835;NV
8.923524;56.9187265;836;NV
8.9218074;56.9181643;837;NV
8.9202625;56.92135;838;NV
8.9194042;56.9238795;839;NV
8.9175159;56.9258469;840;NV
8.914941;56.9297812;841;NV
8.9123661;56.9334341;842;NV
8.912881;56.9353073;843;NV
8.9125377;56.9386788;844;NV
8.9123661;56.9400835;845;NV
8.9104778;56.9418627;846;NV
8.9075595;56.9444845;847;NV
8.9075595;56.9482296;848;NV
8.9091045;56.9503829;849;NV
8.9097911;56.9535658;850;NV
8.9109928;56.9556251;851;NV
8.9140827;56.957778;852;NV
8.9166576;56.9594627;853;NV
8.9209491;56.961241;854;NV
8.9242107;56.9633935;855;NV
8.9257556;56.9657331;856;NV
8.9262706;56.9680725;857;NV
8.9254123;56.9706925;858;NV
8.9262706;56.9731251;859;NV
8.925584;56.9746221;860;NV
8.9218074;56.9750899;861;NV
8.9207775;56.9730316;862;NV
8.9223224;56.9700375;863;NV
8.9194042;56.9649844;864;NV
8.9163143;56.9610538;865;NV
8.9137393;56.9600243;866;NV
8.9125638;56.9581501;867;NV
8.9108472;56.9577757;868;NV
8.9094739;56.9568397;869;NV
8.9060406;56.9559036;870;NV
8.9039807;56.9540315;871;NV
8.9010625;56.9519721;872;NV
8.8991742;56.9507551;873;NV
8.8962559;56.9506614;874;NV
8.8935094;56.9513168;875;NV
8.8907628;56.9526274;876;NV
8.8871579;56.9521593;877;NV
8.8820081;56.9510359;878;NV
8.8790898;56.9512231;879;NV
8.8749699;56.9507551;880;NV
8.8720517;56.9513168;881;NV
8.8686185;56.9500061;882;NV
8.8655286;56.9511295;883;NV
8.8590054;56.9563717;884;NV
8.8593487;56.9526274;885;NV
8.8538556;56.9470102;886;NV
8.8466458;56.9410176;887;NV
8.8408093;56.9383955;888;NV
8.8311963;56.9316523;889;NV
8.8291363;56.9280928;890;NV
8.8253598;56.9108528;891;NV
8.8219266;56.9063541;892;NV
8.8184933;56.9035421;893;NV
8.8092236;56.9018548;894;NV
8.7937741;56.9027922;895;NV
8.7779813;56.8984801;896;NV
8.7704282;56.8979176;897;NV
8.7584119;56.8979176;898;NV
8.7515454;56.896605;899;NV
8.7481122;56.8922921;900;NV
8.7384991;56.8879788;901;NV
8.7264828;56.8913545;902;NV
8.7024503;56.8896667;903;NV
8.6921506;56.8876037;904;NV
8.6756711;56.8885414;905;NV
8.6705212;56.8904168;906;NV
8.6657147;56.8887289;907;NV
8.6595349;56.8892916;908;NV
8.6540417;56.8864783;909;NV
8.6358456;56.885353;910;NV
8.6262326;56.8838524;911;NV
8.6241727;56.8889165;912;NV
8.6392789;56.898855;913;NV
8.6389355;56.9102905;914;NV
8.6406522;56.9125397;915;NV
8.6509518;56.9185368;916;NV
8.6578183;56.9211603;917;NV
8.6619382;56.9243457;918;NV
8.6607315;56.9295269;919;NV
8.6574699;56.9318686;920;NV
8.6566116;56.9346785;921;NV
8.6583282;56.9398293;922;NV
8.663993;56.9464775;923;NV
8.6658813;56.9490989;924;NV
8.6713745;56.9526564;925;NV
8.6789276;56.9523755;926;NV
8.6888839;56.9505969;927;NV
8.6919738;56.9509713;928;NV
8.6954071;56.9500351;929;NV
8.697467;56.9500351;930;NV
8.6971237;56.9514394;931;NV
8.6936904;56.9523755;932;NV
8.6942054;56.9531244;933;NV
8.6967804;56.9525628;934;NV
8.6967804;56.9534053;935;NV
8.6938621;56.9539669;936;NV
8.6955787;56.9546222;937;NV
8.6983253;56.9549966;938;NV
8.6986686;56.9538733;939;NV
8.7003852;56.9529372;940;NV
8.7000419;56.9520947;941;NV
8.7048484;56.951533;942;NV
8.7041618;56.9531244;943;NV
8.7079383;56.9529372;944;NV
8.7206413;56.9499415;945;NV
8.7252761;56.9502224;946;NV
8.729396;56.9505032;947;NV
8.7345459;56.9489117;948;NV
8.7417556;56.9474137;949;NV
8.7455322;56.9466647;950;NV
8.7503387;56.9456348;951;NV
8.7577201;56.9458221;952;NV
8.7723114;56.9481627;953;NV
8.7807228;56.9504096;954;NV
8.7853576;56.9521883;955;NV
8.7870742;56.9535925;956;NV
8.7879325;56.9579919;957;NV
8.7894775;56.9592087;958;NV
8.7949707;56.9607998;959;NV
8.8050987;56.9639818;960;NV
8.8109352;56.9655727;961;NV
8.8179733;56.9670699;962;NV
8.8231231;56.9666956;963;NV
8.8263847;56.9672571;964;NV
8.8284446;56.9676314;965;NV
8.8275863;56.9684735;966;NV
8.8296463;56.9684735;967;NV
8.8320495;56.9700642;968;NV
8.8349678;56.9709999;969;NV
8.8375427;56.9719356;970;NV
8.8392593;56.9714677;971;NV
8.8406326;56.9721227;972;NV
8.8413192;56.9709999;973;NV
8.8426925;56.9713742;974;NV
8.8464691;56.9731519;975;NV
8.848014;56.9745553;976;NV
8.8473274;56.975865;977;NV
8.8481857;56.9773619;978;NV
8.8459541;56.9798876;979;NV
8.8347961;56.9846581;980;NV
8.8289596;56.9861546;981;NV
8.8246681;56.9909242;982;NV
8.8258697;56.9916723;983;NV
8.8244964;56.9927945;984;NV
8.827243;56.9936361;985;NV
8.8243248;56.9935426;986;NV
8.8174583;56.9941036;987;NV
8.8123085;56.9944777;988;NV
8.8093902;56.9958802;989;NV
8.8078453;56.9966283;990;NV
8.8023521;56.9986852;991;NV
8.8032104;56.9994332;992;NV
8.805957;57.0041077;993;NV
8.8071586;57.0060708;994;NV
8.8092186;57.0063512;995;NV
8.8129951;57.0066316;996;NV
8.8164283;57.0040142;997;NV
8.8268997;56.9970958;998;NV
8.8263847;56.9955997;999;NV
8.827758;56.9955062;1000;NV
8.8294746;56.9956932;1001;NV
8.8301612;56.9945712;1002;NV
8.8322212;56.9929815;1003;NV
8.8349678;56.9937296;1004;NV
8.837371;56.9939166;1005;NV
8.836856;56.9929815;1006;NV
8.8377143;56.9916723;1007;NV
8.8404609;56.9918594;1008;NV
8.8426925;56.993075;1009;NV
8.8437225;56.9952257;1010;NV
8.849044;56.9955062;1011;NV
8.8543337;56.9958712;1012;NV
8.8495272;56.9917568;1013;NV
8.8550204;56.9898865;1014;NV
8.8605135;56.9921309;1015;NV
8.8646334;56.9981152;1016;NV
8.8687533;57.0026029;1017;NV
8.8625735;57.0037247;1018;NV
8.8536471;57.0164364;1019;NV
8.855707;57.0212956;1020;NV
8.8598269;57.0257804;1021;NV
8.8666933;57.0280226;1022;NV
8.8721865;57.0242855;1023;NV
8.876993;57.0183054;1024;NV
8.8824862;57.0138196;1025;NV
8.8804262;57.0063422;1026;NV
8.8852328;57.0029768;1027;NV
8.8852328;56.9984892;1028;NV
8.8831728;56.993253;1029;NV
8.8893526;56.9913827;1030;NV
8.8948458;56.9853973;1031;NV
8.8859194;56.9812817;1032;NV
8.8920992;56.9730493;1033;NV
8.9017122;56.9730493;1034;NV
8.9065188;56.9767915;1035;NV
8.9120119;56.9816559;1036;NV
8.9154452;56.9883901;1037;NV
8.9181917;56.9958712;1038;NV
8.9229983;57.001107;1039;NV
8.9339846;57.0055943;1040;NV
8.9518374;57.00709;1041;NV
8.9655703;57.0037247;1042;NV
8.9724367;57.0097072;1043;NV
8.9847964;57.0186791;1044;NV
9.0102022;57.0220431;1045;NV
9.0239351;57.0231643;1046;NV
9.0328615;57.0209218;1047;NV
9.0321749;57.0153149;1048;NV
9.0321749;57.0078378;1049;NV
9.0438479;57.0078378;1050;NV
9.0534609;57.0134458;1051;NV
9.0623873;57.0212956;1052;NV
9.073983;57.0206122;1053;NV
9.0163048;57.1582765;1054;NV
9.073983;57.0206122;1055;N
9.0803691;57.026631;1056;N
9.0995952;57.0322361;1057;N
9.1339275;57.0404555;1058;N
9.1373607;57.0370933;1059;N
9.1490337;57.0307415;1060;N
9.1634532;57.0228937;1061;N
9.1785594;57.0176609;1062;N
9.2039653;57.0042018;1063;N
9.2218181;56.9963484;1064;N
9.2266246;56.991486;1065;N
9.2389842;56.9911119;1066;N
9.2671367;56.9944783;1067;N
9.2836162;57.0000884;1068;N
9.2911693;57.0023321;1069;N
9.2939159;57.0060714;1070;N
9.3213817;57.0157919;1071;N
9.3598338;57.0243887;1072;N
9.377;57.0228937;1073;N
9.3962261;57.0288731;1074;N
9.4120189;57.0333571;1075;N
9.4394847;57.0385877;1076;N
9.4710704;57.0419498;1077;N
9.4882366;57.0464321;1078;N
9.4964763;57.0419498;1079;N
9.5054027;57.0445645;1080;N
9.549348;57.0445645;1081;N
9.5623943;57.0430704;1082;N
9.5761272;57.0408291;1083;N
9.582307;57.0426969;1084;N
9.580247;57.0475526;1085;N
9.5884868;57.050167;1086;N
9.6042796;57.0486731;1087;N
9.6159526;57.0520343;1088;N
9.6241924;57.0613694;1089;N
9.6633312;57.075181;1090;N
9.6770641;57.0714487;1091;N
9.688737;57.0684625;1092;N
9.6990367;57.0621161;1093;N
9.7079631;57.0636095;1094;N
9.7251293;57.0624895;1095;N
9.7505351;57.0669693;1096;N
9.7615215;57.0755543;1097;N
9.7690746;57.0837641;1098;N
9.778001;57.0934642;1099;N
9.7862407;57.0934642;1100;N
9.7903606;57.0960754;1101;N
9.7807475;57.0998053;1102;N
9.7773143;57.1027889;1103;N
9.7800609;57.1065181;1104;N
9.7910472;57.1050265;1105;N
9.8109599;57.0986863;1106;N
9.8363658;57.091226;1107;N
9.8473522;57.0841372;1108;N
9.8693248;57.0714487;1109;N
9.8981639;57.0639828;1110;N
9.9050304;57.0628628;1111;N
9.9194499;57.056142;1112;N
9.9345561;57.0535281;1113;N
9.9434825;57.0557686;1114;N
9.9558421;57.0591292;1115;N
9.9572154;57.0647295;1116;N
9.959962;57.0699556;1117;N
9.9682018;57.0792862;1118;N
9.9805614;57.0860028;1119;N
10.0004741;57.0897337;1120;N
10.0148937;57.0882414;1121;N
10.0279399;57.0822715;1122;N
10.0423595;57.0725684;1123;N
10.0602123;57.0643561;1124;N
10.0753185;57.0565155;1125;N
10.0931712;57.0531547;1126;N
10.1048442;57.0475526;1127;N
10.1172038;57.0412027;1128;N
10.1329967;57.034478;1129;N
10.1481029;57.026631;1130;N
10.1638957;57.0187823;1131;N
10.1755687;57.0116797;1132;N
10.1899883;57.003454;1133;N
10.2181407;56.9911119;1134;N
10.2366802;56.9866229;1135;N
10.2469798;56.9866229;1136;N
10.2552196;56.9855006;1137;N
10.2682658;56.9903638;1138;N
10.2847453;56.9926081;1139;N
10.3019115;56.9941043;1140;N
10.3080913;56.9907379;1141;N
10.3128978;56.991486;1142;N
10.3245708;56.9911119;1143;N
10.3334972;56.9888675;1144;N
10.3534099;57.0116797;1145;N
10.3733226;57.0430704;1146;N
10.3781291;57.0609961;1147;N
10.3884288;57.0893606;1148;N
10.4007884;57.1132298;1149;N
10.4158946;57.1367109;1150;N
10.4255077;57.1516119;1151;N
10.4378673;57.1665068;1152;N
10.45778;57.1810236;1153;N
10.4824992;57.1992546;1154;N
10.502412;57.2070651;1155;N
10.521638;57.2141304;1156;N
10.5408641;57.2249116;1157;N
10.5456706;57.2208225;1158;N
10.5491039;57.2364328;1159;N
10.5497905;57.2553792;1160;N
10.5442973;57.2780279;1161;N
10.5339977;57.2988078;1162;N
10.5271312;57.322542;1163;N
10.5312511;57.3329208;1164;N
10.521638;57.3470017;1165;N
10.5168315;57.3666319;1166;N
10.5161449;57.3851413;1167;N
10.521638;57.400682;1168;N
10.5257579;57.4128879;1169;N
10.5291911;57.4184347;1170;N
10.5278178;57.4280471;1171;N
10.5374309;57.4347004;1172;N
10.5532237;57.4391353;1173;N
10.5587169;57.4439391;1174;N
10.5497905;57.4491118;1175;N
10.5436107;57.4557612;1176;N
10.5367442;57.4675795;1177;N
10.5188915;57.4782866;1178;N
10.5030986;57.4889905;1179;N
10.5113384;57.4926807;1180;N
10.4852458;57.5055937;1181;N
10.4598399;57.5244017;1182;N
10.4399272;57.5417259;1183;N
10.4289409;57.5634616;1184;N
10.4241344;57.583344;1185;N
10.4282543;57.5976967;1186;N
10.4440471;57.6223408;1187;N
10.469453;57.6458658;1188;N
10.5079051;57.676352;1189;N
10.5436107;57.6994751;1190;N
10.5724498;57.7130485;1191;N
10.6054088;57.7233168;1192;N
10.6266948;57.7335822;1193;N
10.6411144;57.7409129;1194;N
10.6548473;57.7453106;1195;N
10.6212016;57.7511733;1196;N
10.5978557;57.7511733;1197;N
10.5703899;57.7467764;1198;N
10.5401775;57.7361481;1199;N
10.5182048;57.7266167;1200;N
10.4900523;57.713782;1201;N
10.4522868;57.6972736;1202;N
10.4165813;57.6803905;1203;N
10.3740093;57.6612958;1204;N
10.3328105;57.6403535;1205;N
10.3019115;57.6289587;1206;N
10.2600261;57.6146183;1207;N
10.2339336;57.6094691;1208;N
10.1687022;57.595489;1209;N
10.1398631;57.5925451;1210;N
10.1206371;57.5884969;1211;N
10.1000377;57.589969;1212;N
10.0554057;57.5921771;1213;N
10.0348064;57.5910731;1214;N
9.9977275;57.5907051;1215;N
9.9839946;57.5929131;1216;N
9.9819347;57.5973288;1217;N
9.962022;57.5965929;1218;N
9.9338695;57.5811354;1219;N
9.9201366;57.565303;1220;N
9.9064037;57.5538847;1221;N
9.8851177;57.5306688;1222;N
9.8652049;57.5177647;1223;N
9.8507854;57.5085446;1224;N
9.8308727;57.4963706;1225;N
9.8095866;57.4871452;1226;N
9.797227;57.4786557;1227;N
9.7924205;57.473118;1228;N
9.7814342;57.4631481;1229;N
9.7622081;57.4387658;1230;N
9.7251293;57.3892121;1231;N
9.7024699;57.3718155;1232;N
9.6770641;57.3436673;1233;N
9.6351787;57.3032591;1234;N
9.5932933;57.2672622;1235;N
9.549348;57.2319734;1236;N
9.5246288;57.2163612;1237;N
9.4635173;57.1925586;1238;N
9.3955394;57.162039;1239;N
9.3639537;57.1564534;1240;N
9.3309947;57.156081;1241;N
9.2980357;57.1490046;1242;N
9.256837;57.1422995;1243;N
9.1710063;57.1382013;1244;N
9.1126415;57.1422995;1245;N
9.0721294;57.1486322;1246;N
9.0501567;57.1557086;1247;N
9.0295574;57.1590601;1248;N
9.0163048;57.1582765;1249;N
9.073983;57.0206122;1250;N
9.3698792;56.5382961;1251;NØ
9.3911652;56.515952;1252;NØ
9.4172577;56.4890459;1253;NØ
9.4351105;56.4666727;1254;NØ
9.5017151;56.413531;1255;NØ
9.5834259;56.3572719;1256;NØ
9.6102051;56.3500434;1257;NØ
9.6953491;56.3766678;1258;NØ
9.7310547;56.3842714;1259;NØ
9.7791199;56.3933937;1260;NØ
9.8347382;56.3952939;1261;NØ
9.8779968;56.397574;1262;NØ
9.9130158;56.407073;1263;NØ
9.9466614;56.4188485;1264;NØ
9.9940399;56.4378336;1265;NØ
10.0166992;56.4552914;1266;NØ
10.0517182;56.4579474;1267;NØ
10.0688843;56.4632587;1268;NØ
10.0942902;56.465914;1269;NØ
10.1190094;56.4598443;1270;NØ
10.1341156;56.4568091;1271;NØ
10.164328;56.465914;1272;NØ
10.1904206;56.4727413;1273;NØ
10.2137665;56.472362;1274;NØ
10.220633;56.4882877;1275;NØ
10.2281861;56.5061013;1276;NØ
10.2247528;56.5239065;1277;NØ
10.2165131;56.5364031;1278;NØ
10.2178864;56.5443533;1279;NØ
10.220633;56.5545725;1280;NØ
10.230246;56.5560863;1281;NØ
10.2371124;56.5606271;1282;NØ
10.241919;56.5704637;1283;NØ
10.2460388;56.5787849;1284;NØ
10.2549652;56.5829449;1285;NØ
10.2686981;56.5886168;1286;NØ
10.282431;56.5950439;1287;NØ
10.2906708;56.6048715;1288;NØ
10.305777;56.6131852;1289;NØ
10.3243164;56.618097;1290;NØ
10.3373627;56.6207415;1291;NØ
10.348349;56.6275409;1292;NØ
10.3579621;56.6358496;1293;NØ
10.3620819;56.644534;1294;NØ
10.350409;56.6558585;1295;NØ
10.3531555;56.6615195;1296;NØ
10.3620819;56.6618968;1297;NØ
10.360022;56.6739706;1298;NØ
10.3538422;56.6928281;1299;NØ
10.3407959;56.7018764;1300;NØ
10.3332428;56.7184592;1301;NØ
10.3325562;56.7248642;1302;NØ
10.3140167;56.7384242;1303;NØ
10.3016571;56.748591;1304;NØ
10.2954773;56.7610134;1305;NØ
10.2886109;56.7760653;1306;NØ
10.2831177;56.790359;1307;NØ
10.2769379;56.8053991;1308;NØ
10.2721314;56.8249422;1309;NØ
10.2686981;56.8437241;1310;NØ
10.2666382;56.8628719;1311;NØ
10.2666382;56.8786333;1312;NØ
10.2652649;56.8898874;1313;NØ
10.2638916;56.9011381;1314;NØ
10.2686981;56.9153842;1315;NØ
10.2721314;56.9303741;1316;NØ
10.272818;56.9404889;1317;NØ
10.2899842;56.9558432;1318;NØ
10.2838043;56.9607103;1319;NØ
10.2879242;56.9663254;1320;NØ
10.2982239;56.9670741;1321;NØ
10.2995972;56.9753079;1322;NØ
10.3071503;56.9812949;1323;NØ
10.3002838;56.983914;1324;NØ
10.2700714;56.9812949;1325;NØ
10.2535919;56.9805466;1326;NØ
10.2316193;56.9786757;1327;NØ
10.2055268;56.9835398;1328;NØ
10.1828675;56.9902737;1329;NØ
10.1499085;57.0063553;1330;NØ
10.1238159;57.0186923;1331;NØ
10.1039032;57.0313989;1332;NØ
10.0915436;57.0358825;1333;NØ
10.0750641;57.0407392;1334;NØ
10.0640778;57.0489567;1335;NØ
10.0510315;57.0530647;1336;NØ
10.0379852;57.0597861;1337;NØ
10.0221924;57.0743447;1338;NØ
10.0173859;57.07845;1339;NØ
10.001593;57.07845;1340;NØ
9.9871735;57.0743447;1341;NØ
9.980307;57.0694925;1342;NØ
9.9665741;57.0627729;1343;NØ
9.9562744;57.0545585;1344;NØ
9.9425415;57.0497036;1345;NØ
9.9370484;57.0478362;1346;NØ
9.9178223;57.0534382;1347;NØ
9.9075226;57.0582925;1348;NØ
9.8924164;57.0575458;1349;NØ
9.8800568;57.0582925;1350;NØ
9.871817;57.0545585;1351;NØ
9.8608307;57.0489567;1352;NØ
9.8498444;57.0441011;1353;NØ
9.8422913;57.0429805;1354;NØ
9.8285584;57.0444746;1355;NØ
9.8161988;57.0467157;1356;NØ
9.8045258;57.0497036;1357;NØ
9.7873596;57.0504506;1358;NØ
9.7743134;57.0526913;1359;NØ
9.7605805;57.0489567;1360;NØ
9.742041;57.0459687;1361;NØ
9.7214417;57.0444746;1362;NØ
9.7049622;57.0414863;1363;NØ
9.6857361;57.0377505;1364;NØ
9.6761231;57.0332671;1365;NØ
9.6699433;57.0269147;1366;NØ
9.6706299;57.0205612;1367;NØ
9.6713165;57.0157019;1368;NØ
9.6692566;57.0104681;1369;NØ
9.6548371;57.0007463;1370;NØ
9.6479706;56.9955104;1371;NØ
9.6328644;56.987281;1372;NØ
9.6253113;56.9790499;1373;NØ
9.6205048;56.9711912;1374;NØ
9.6170716;56.9678227;1375;NØ
9.602652;56.9640795;1376;NØ
9.5937256;56.9637052;1377;NØ
9.5799927;56.9614591;1378;NØ
9.5676331;56.9652025;1379;NØ
9.5648865;56.9708169;1380;NØ
9.5683197;56.9779273;1381;NØ
9.5731262;56.9824174;1382;NØ
9.5841126;56.9884033;1383;NØ
9.5641998;56.9973804;1384;NØ
9.5518402;57.0011202;1385;NØ
9.5195679;57.0100943;1386;NØ
9.4982819;57.0153281;1387;NØ
9.4756226;57.0153281;1388;NØ
9.4447235;57.0157019;1389;NØ
9.428244;57.017571;1390;NØ
9.3870453;57.0112159;1391;NØ
9.3540863;57.0082248;1392;NØ
9.3369202;57.0033639;1393;NØ
9.3094544;56.9996244;1394;NØ
9.2936615;56.9970064;1395;NØ
9.2861084;56.9884033;1396;NØ
9.2840485;56.9801724;1397;NØ
9.2751221;56.9726882;1398;NØ
9.2565827;56.9711912;1399;NØ
9.2435364;56.9674484;1400;NØ
9.2359833;56.9607103;1401;NØ
9.2291168;56.9498521;1402;NØ
9.2167572;56.9416126;1403;NØ
9.2002777;56.9363684;1404;NØ
9.1968445;56.9318728;1405;NØ
9.1886048;56.9247536;1406;NØ
9.1789917;56.9202566;1407;NØ
9.1680054;56.8966383;1408;NØ
9.1659455;56.8853862;1409;NØ
9.1796784;56.8805093;1410;NØ
9.1961579;56.8748812;1411;NØ
9.2064575;56.8666252;1412;NØ
9.2119507;56.8576166;1413;NØ
9.2071442;56.8399685;1414;NØ
9.1954712;56.8286994;1415;NØ
9.1824249;56.8162994;1416;NØ
9.1714386;56.8095341;1417;NØ
9.170752;56.8046472;1418;NØ
9.1776184;56.7982558;1419;NØ
9.1865448;56.7877263;1420;NØ
9.1886048;56.7847174;1421;NØ
9.1879181;56.7726791;1422;NØ
9.1851715;56.7662822;1423;NØ
9.1954712;56.7681638;1424;NØ
9.2085175;56.7655296;1425;NØ
9.224997;56.7628952;1426;NØ
9.2366699;56.7602606;1427;NØ
9.2435364;56.7523558;1428;NØ
9.244223;56.7452024;1429;NØ
9.2387299;56.7320215;1430;NØ
9.2243103;56.716952;1431;NØ
9.2071442;56.7086611;1432;NØ
9.1913513;56.6999915;1433;NØ
9.1810517;56.6954674;1434;NØ
9.1776184;56.6886803;1435;NØ
9.1618256;56.6822691;1436;NØ
9.1597656;56.6781201;1437;NØ
9.1618256;56.6728388;1438;NØ
9.1714386;56.6686888;1439;NØ
9.1789917;56.6649156;1440;NØ
9.1906647;56.670198;1441;NØ
9.1995911;56.6751023;1442;NØ
9.2181305;56.6807604;1443;NØ
9.2284302;56.684532;1444;NØ
9.2339234;56.6883032;1445;NØ
9.2517761;56.6886803;1446;NØ
9.2607025;56.692451;1447;NØ
9.2703156;56.6958444;1448;NØ
9.2799286;56.6988605;1449;NØ
9.2909149;56.6988605;1450;NØ
9.3019013;56.6954674;1451;NØ
9.3094544;56.6879261;1452;NØ
9.3176941;56.6766112;1453;NØ
9.3252472;56.6634063;1454;NØ
9.3245606;56.6501967;1455;NØ
9.3225006;56.6384929;1456;NØ
9.3135742;56.6339614;1457;NØ
9.3142609;56.6230081;1458;NØ
9.3094544;56.6124295;1459;NØ
9.2943482;56.6056274;1460;NØ
9.2977814;56.600336;1461;NØ
9.2977814;56.5946659;1462;NØ
9.2922882;56.5837012;1463;NØ
9.2895416;56.573868;1464;NØ
9.2881684;56.5625189;1465;NØ
9.2916016;56.5572215;1466;NØ
9.2991547;56.5523018;1467;NØ
9.3115143;56.5523018;1468;NØ
9.3341736;56.5564647;1469;NØ
9.3465332;56.5598703;1470;NØ
9.3561463;56.565924;1471;NØ
9.3705658;56.5674373;1472;NØ
9.3767456;56.565924;1473;NØ
9.3698792;56.5628973;1474;NØ
9.3671326;56.5541941;1475;NØ
9.3664459;56.5473815;1476;NØ
9.3664459;56.5424605;1477;NØ
9.3698792;56.5382961;1478;NØ
10.2273188;56.4841392;1479;Djurs
10.2389918;56.4754179;1480;Djurs
10.2513514;56.4716254;1481;Djurs
10.2712642;56.4727632;1482;Djurs
10.2808772;56.4712462;1483;Djurs
10.2946101;56.4701083;1484;Djurs
10.3172694;56.4575899;1485;Djurs
10.350915;56.4348186;1486;Djurs
10.3825007;56.4108939;1487;Djurs
10.4065333;56.3953159;1488;Djurs
10.4113398;56.3668029;1489;Djurs
10.4133998;56.3325592;1490;Djurs
10.4154597;56.2899018;1491;Djurs
10.426446;56.2952366;1492;Djurs
10.4339991;56.2963797;1493;Djurs
10.4463588;56.2914261;1494;Djurs
10.4525386;56.2952366;1495;Djurs
10.4573451;56.2929503;1496;Djurs
10.4525386;56.2887586;1497;Djurs
10.4539119;56.2822794;1498;Djurs
10.4607783;56.2807547;1499;Djurs
10.471078;56.2807547;1500;Djurs
10.4772578;56.2799924;1501;Djurs
10.482751;56.2834229;1502;Djurs
10.4882441;56.27923;1503;Djurs
10.5054103;56.2750367;1504;Djurs
10.501977;56.270843;1505;Djurs
10.5067836;56.2666487;1506;Djurs
10.5060969;56.26131;1507;Djurs
10.4951106;56.2609286;1508;Djurs
10.4889308;56.2624541;1509;Djurs
10.4834376;56.2601659;1510;Djurs
10.4834376;56.252919;1511;Djurs
10.4717646;56.2422369;1512;Djurs
10.4635249;56.240329;1513;Djurs
10.4504786;56.2311701;1514;Djurs
10.4470454;56.2269715;1515;Djurs
10.4470454;56.223536;1516;Djurs
10.4573451;56.2296434;1517;Djurs
10.4655848;56.2296434;1518;Djurs
10.4703914;56.2269715;1519;Djurs
10.4697047;56.222009;1520;Djurs
10.4738246;56.2151367;1521;Djurs
10.4800044;56.2082632;1522;Djurs
10.471078;56.2029163;1523;Djurs
10.4600917;56.1971866;1524;Djurs
10.4532252;56.2006245;1525;Djurs
10.4388057;56.2002426;1526;Djurs
10.4333125;56.2025344;1527;Djurs
10.4291926;56.2071175;1528;Djurs
10.4250728;56.2097908;1529;Djurs
10.4319392;56.216664;1530;Djurs
10.4388057;56.2201002;1531;Djurs
10.428506;56.2208637;1532;Djurs
10.4223262;56.218573;1533;Djurs
10.4147731;56.2193366;1534;Djurs
10.4079066;56.2189548;1535;Djurs
10.4099665;56.2139912;1536;Djurs
10.4065333;56.2074994;1537;Djurs
10.3818141;56.2029163;1538;Djurs
10.3639613;56.1998606;1539;Djurs
10.3516017;56.1994786;1540;Djurs
10.3516017;56.2029163;1541;Djurs
10.3454219;56.1990966;1542;Djurs
10.3474818;56.1926023;1543;Djurs
10.3536616;56.1933664;1544;Djurs
10.3653346;56.1887816;1545;Djurs
10.3728877;56.1845784;1546;Djurs
10.3770076;56.1731127;1547;Djurs
10.3783809;56.1673786;1548;Djurs
10.3921138;56.162026;1549;Djurs
10.4140864;56.1616436;1550;Djurs
10.4243861;56.1639377;1551;Djurs
10.4326259;56.1696724;1552;Djurs
10.4353724;56.173495;1553;Djurs
10.4374324;56.1784638;1554;Djurs
10.4449855;56.1815212;1555;Djurs
10.459405;56.1826677;1556;Djurs
10.4717646;56.1807569;1557;Djurs
10.4786311;56.1792282;1558;Djurs
10.4834376;56.1757883;1559;Djurs
10.4903041;56.1723482;1560;Djurs
10.5012904;56.1689078;1561;Djurs
10.5088435;56.1700546;1562;Djurs
10.5170832;56.1723482;1563;Djurs
10.5239497;56.1712014;1564;Djurs
10.5280696;56.1677609;1565;Djurs
10.5280696;56.1639377;1566;Djurs
10.525323;56.1585846;1567;Djurs
10.5218898;56.1547605;1568;Djurs
10.5191432;56.1497887;1569;Djurs
10.5177699;56.1459637;1570;Djurs
10.5102168;56.1440511;1571;Djurs
10.501977;56.1459637;1572;Djurs
10.4916774;56.1459637;1573;Djurs
10.4820643;56.1421383;1574;Djurs
10.480691;56.13793;1575;Djurs
10.4854976;56.131808;1576;Djurs
10.4944239;56.1180299;1577;Djurs
10.51365;56.0935233;1578;Djurs
10.5212031;56.0981195;1579;Djurs
10.5321894;56.0992684;1580;Djurs
10.5411158;56.1019492;1581;Djurs
10.5493556;56.1019492;1582;Djurs
10.5521022;56.1065444;1583;Djurs
10.5555354;56.111139;1584;Djurs
10.558282;56.1172643;1585;Djurs
10.5569087;56.1237714;1586;Djurs
10.5575953;56.1287466;1587;Djurs
10.5534755;56.132956;1588;Djurs
10.5527888;56.1386952;1589;Djurs
10.5527888;56.1444336;1590;Djurs
10.5514155;56.1482587;1591;Djurs
10.5445491;56.151701;1592;Djurs
10.5404292;56.1574375;1593;Djurs
10.5356227;56.1608789;1594;Djurs
10.5342494;56.1654671;1595;Djurs
10.534936;56.1708192;1596;Djurs
10.536996;56.176935;1597;Djurs
10.5438624;56.1819034;1598;Djurs
10.5548488;56.1895458;1599;Djurs
10.5610286;56.1975686;1600;Djurs
10.5761348;56.2029163;1601;Djurs
10.5775081;56.209027;1602;Djurs
10.5816279;56.2136094;1603;Djurs
10.5850612;56.2208637;1604;Djurs
10.5981074;56.2239177;1605;Djurs
10.6042872;56.22888;1606;Djurs
10.6193934;56.2281166;1607;Djurs
